date_ordinal,date,store_menu,store,menu,sales
738907,2024-01-22,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738908,2024-01-23,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738909,2024-01-24,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738910,2024-01-25,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738911,2024-01-26,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738912,2024-01-27,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738913,2024-01-28,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738914,2024-01-29,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738915,2024-01-30,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738916,2024-01-31,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738917,2024-02-01,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738918,2024-02-02,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738919,2024-02-03,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738920,2024-02-04,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738921,2024-02-05,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738922,2024-02-06,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738923,2024-02-07,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738924,2024-02-08,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738925,2024-02-09,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738926,2024-02-10,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738927,2024-02-11,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738928,2024-02-12,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738929,2024-02-13,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738930,2024-02-14,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738931,2024-02-15,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738932,2024-02-16,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738933,2024-02-17,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738934,2024-02-18,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738935,2024-02-19,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738936,2024-02-20,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738937,2024-02-21,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738938,2024-02-22,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738939,2024-02-23,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738940,2024-02-24,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738941,2024-02-25,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738942,2024-02-26,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738943,2024-02-27,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738944,2024-02-28,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738945,2024-02-29,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738946,2024-03-01,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738947,2024-03-02,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738948,2024-03-03,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738949,2024-03-04,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738950,2024-03-05,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738951,2024-03-06,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738952,2024-03-07,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738953,2024-03-08,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738954,2024-03-09,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738955,2024-03-10,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738956,2024-03-11,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738957,2024-03-12,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738958,2024-03-13,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738959,2024-03-14,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738960,2024-03-15,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738961,2024-03-16,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738962,2024-03-17,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738963,2024-03-18,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738964,2024-03-19,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738965,2024-03-20,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738966,2024-03-21,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738967,2024-03-22,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738968,2024-03-23,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738969,2024-03-24,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738970,2024-03-25,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738971,2024-03-26,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738972,2024-03-27,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738973,2024-03-28,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738974,2024-03-29,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,49
738975,2024-03-30,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,96
738976,2024-03-31,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,100
738977,2024-04-01,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738978,2024-04-02,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,84
738979,2024-04-03,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,50
738980,2024-04-04,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,105
738981,2024-04-05,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,92
738982,2024-04-06,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,112
738983,2024-04-07,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,127
738984,2024-04-08,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738985,2024-04-09,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,134
738986,2024-04-10,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,99
738987,2024-04-11,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,113
738988,2024-04-12,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,108
738989,2024-04-13,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,135
738990,2024-04-14,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,129
738991,2024-04-15,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738992,2024-04-16,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,97
738993,2024-04-17,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,98
738994,2024-04-18,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,109
738995,2024-04-19,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,121
738996,2024-04-20,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,105
738997,2024-04-21,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,132
738998,2024-04-22,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
738999,2024-04-23,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,72
739000,2024-04-24,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,47
739001,2024-04-25,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,45
739002,2024-04-26,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,91
739003,2024-04-27,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,132
739004,2024-04-28,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,104
739005,2024-04-29,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
739006,2024-04-30,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,44
739007,2024-05-01,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,60
739008,2024-05-02,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,16
739009,2024-05-03,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,62
739010,2024-05-04,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,111
739011,2024-05-05,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,50
739012,2024-05-06,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,15
739013,2024-05-07,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,13
739014,2024-05-08,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,17
739015,2024-05-09,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,31
739016,2024-05-10,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,33
739017,2024-05-11,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,110
739018,2024-05-12,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,89
739019,2024-05-13,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
739020,2024-05-14,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,26
739021,2024-05-15,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,49
739022,2024-05-16,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,55
739023,2024-05-17,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,49
739024,2024-05-18,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,77
739025,2024-05-19,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,57
739026,2024-05-20,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
739027,2024-05-21,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,38
739028,2024-05-22,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,35
739029,2024-05-23,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,27
739030,2024-05-24,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,40
739031,2024-05-25,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,77
739032,2024-05-26,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,56
739033,2024-05-27,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
739034,2024-05-28,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,13
739035,2024-05-29,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,13
739036,2024-05-30,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,19
739037,2024-05-31,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,40
739038,2024-06-01,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,70
739039,2024-06-02,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,58
739040,2024-06-03,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
739041,2024-06-04,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,11
739042,2024-06-05,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,20
739043,2024-06-06,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,67
739044,2024-06-07,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,58
739045,2024-06-08,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,55
739046,2024-06-09,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,53
739047,2024-06-10,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,0
739048,2024-06-11,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,25
739049,2024-06-12,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,23
739050,2024-06-13,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,21
739051,2024-06-14,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,26
739052,2024-06-15,화담숲주막_느린마을 막걸리,화담숲주막,느린마을 막걸리,47
738521,2023-01-01,화담숲주막_단호박 식혜 ,화담숲주막,단호박 식혜 ,0
738522,2023-01-02,화담숲주막_단호박 식혜 ,화담숲주막,단호박 식혜 ,0
738523,2023-01-03,화담숲주막_단호박 식혜 ,화담숲주막,단호박 식혜 ,0
738524,2023-01-04,화담숲주막_단호박 식혜 ,화담숲주막,단호박 식혜 ,0
738525,2023-01-05,화담숲주막_단호박 식혜 ,화담숲주막,단호박 식혜 ,0
738526,2023-01-06,화담숲주막_단호박 식혜 ,화담숲주막,단호박 식혜 ,0
738527,2023-01-07,화담숲주막_단호박 식혜 ,화담숲주막,단호박 식혜 ,0
738528,2023-01-08,화담숲주막_단호박 식혜 ,화담숲주막,단호박 식혜 ,0
